ons_id,year,party,votes
E14000818,2010,UKIP,3049
E14000819,2010,BNP,1954
E14000819,2010,Con,6283
E14000819,2010,Ind1,1969
E14000819,2010,LD,6662
E14000819,2010,Lab,15351
E14000819,2010,UKIP,1236
E14000820,2010,BNP,1576
E14000820,2010,Con,16461
E14000820,2010,Ind1,818
E14000820,2010,LD,7340
E14000820,2010,Lab,18138
E14000820,2010,UKIP,1881
E14000821,2010,BNP,1154
E14000821,2010,CPA,206
E14000821,2010,Con,23419
E14000821,2010,Grn,733
E14000821,2010,Ind1,95
E14000821,2010,LD,11894
E14000821,2010,Lab,14458
E14000821,2010,MRLP,157
E14000821,2010,UKIP,1772
E14000822,2010,BNP,1502
E14000822,2010,CPA,245
E14000822,2010,Con,23034
E14000822,2010,Grn,774
E14000822,2010,LD,9787
E14000822,2010,Lab,17833
E14000822,2010,NFP,84
E14000822,2010,UKIP,2074
E14000823,2010,BNP,1386
E14000823,2010,Con,11056
E14000823,2010,Grn,381
E14000823,2010,Ind1,155
E14000823,2010,Ind2,38
E14000823,2010,LD,5202
E14000823,2010,Lab,24722
E14000823,2010,UKIP,857
E14000824,2010,Con,31263
E14000824,2010,Grn,895
E14000824,2010,LD,15610
E14000824,2010,Lab,3804
E14000824,2010,UKIP,2752
E14000825,2010,Con,18035
E14000825,2010,Grn,598
E14000825,2010,LD,5791
E14000825,2010,Lab,17169
E14000825,2010,UKIP,1843
E14000826,2010,BNP,3535
E14000826,2010,Con,17264
E14000826,2010,LD,8186
E14000826,2010,Lab,18365
E14000826,2010,UKIP,1506
E14000827,2010,Con,26443
E14000827,2010,Grn,1024
E14000827,2010,LD,15136
E14000827,2010,Lab,4915
E14000827,2010,UKIP,2518
E14000828,2010,Con,27980
E14000828,2010,Grn,1059
E14000828,2010,LD,11084
E14000828,2010,Lab,4666
E14000828,2010,UKIP,2783
E14000829,2010,Con,27590
E14000829,2010,LD,10246
E14000829,2010,Lab,11438
E14000829,2010,UKIP,1954
E14000830,2010,AD,95
E14000830,2010,Con,33057
E14000830,2010,Grn,490
E14000830,2010,Ind1,158
E14000830,2010,LD,20809
E14000830,2010,Lab,2505
E14000830,2010,UKIP,1475
E14000831,2010,BNP,2302
E14000831,2010,Con,6611
E14000831,2010,Grn,568
E14000831,2010,LD,8228
E14000831,2010,Lab,15694
E14000831,2010,UKIP,754
E14000832,2010,BNP,1342
E14000832,2010,Comm,177
E14000832,2010,Con,6068
E14000832,2010,Grn,620
E14000832,2010,LD,12590
E14000832,2010,Lab,17043
E14000833,2010,BNP,1890
E14000833,2010,Con,7966
E14000833,2010,Grn,319
E14000833,2010,LD,14536
E14000833,2010,Lab,17950
E14000833,2010,UKIP,1285
E14000834,2010,Con,14841
E14000834,2010,LD,8466
E14000834,2010,Lab,16393
E14000834,2010,UKIP,3491
E14000835,2010,Con,20774
E14000835,2010,Grn,701
E14000835,2010,Ind1,82
E14000835,2010,LD,20251
E14000835,2010,Lab,3387
E14000835,2010,UKIP,3088
E14000836,2010,BNP,3864
E14000836,2010,Con,11314
E14000836,2010,Ind1,1183
E14000836,2010,LD,7585
E14000836,2010,Lab,22293
E14000837,2010,Con,19531
E14000837,2010,LD,22512
E14000837,2010,Lab,1971
E14000837,2010,MK,530
E14000837,2010,UKIP,2300
E14000838,2010,BNP,614
E14000838,2010,Comm,96
E14000838,2010,Con,18484
E14000838,2010,ED,146
E14000838,2010,Grn,697
E14000838,2010,Ind1,588
E14000838,2010,LD,24305
E14000838,2010,Lab,2671
E14000838,2010,UKIP,3720
E14000839,2010,Con,27640
E14000839,2010,Grn,546
E14000839,2010,LD,20015
E14000839,2010,Lab,2910
E14000839,2010,MRLP,218
E14000839,2010,UKIP,2812
E14000840,2010,BNP,1686
E14000840,2010,Con,8622
E14000840,2010,LD,8617
E14000840,2010,Lab,20698
E14000840,2010,UKIP,1344
E14000841,2010,BNP,1265
E14000841,2010,Con,30989
E14000841,2010,LD,12047
E14000841,2010,Lab,8957
E14000841,2010,UKIP,2294
E14000842,2010,BNP,1747
E14000842,2010,Con,26862
E14000842,2010,ED,387
E14000842,2010,Ind1,566
E14000842,2010,LD,10437
E14000842,2010,Lab,9274
E14000842,2010,UKIP,2791
E14000843,2010,Con,15503
E14000843,2010,LD,10947
E14000843,2010,Lab,17948
E14000843,2010,UKIP,2636
E14000844,2010,Con,32075
E14000844,2010,LD,13478
E14000844,2010,Lab,5173
E14000844,2010,UKIP,2213
E14000845,2010,Con,26995
E14000845,2010,Grn,875
E14000845,2010,Ind1,209
E14000845,2010,Ind2,36
E14000845,2010,LD,11801
E14000845,2010,Lab,8291
E14000845,2010,UKIP,2075
E14000845,2010,YRDPL,143
E14000846,2010,Con,21130
E14000846,2010,Grn,670
E14000846,2010,LD,11433
E14000846,2010,Lab,16216
E14000846,2010,UKIP,1754
E14000847,2010,Con,24631
E14000847,2010,Grn,1533
E14000847,2010,Ind1,586
E14000847,2010,LD,14744
E14000847,2010,Lab,3373
E14000847,2010,UKIP,2701
E14000848,2010,Con,15928
E14000848,2010,Grn,508
E14000848,2010,Ind1,95
E14000848,2010,LD,27554
E14000848,2010,Lab,2896
E14000848,2010,UKIP,2680
E14000849,2010,BNP,1667
E14000849,2010,Con,26692
E14000849,2010,Grn,808
E14000849,2010,LD,10864
E14000849,2010,Lab,9406
E14000849,2010,UKIP,2432
E14000850,2010,Con,28549
E14000850,2010,LD,20687
E14000850,2010,Lab,6448
E14000850,2010,UKIP,2257
E14000851,2010,BNP,1542
E14000851,2010,Con,22408
E14000851,2010,Grn,487
E14000851,2010,LD,8668
E14000851,2010,Lab,15348
E14000851,2010,UKIP,1842
E14000852,2010,Con,22826
E14000852,2010,LD,8400
E14000852,2010,Lab,9298
E14000852,2010,UKIP,2819
E14000853,2010,BNP,1860
E14000853,2010,Con,8514
E14000853,2010,LD,10621
E14000853,2010,Lab,23505
E14000853,2010,NF,599
E14000853,2010,UKIP,1306
E14000854,2010,BNP,2106
E14000854,2010,Con,18993
E14000854,2010,ED,411
E14000854,2010,LD,5481
E14000854,2010,Lab,18939
E14000854,2010,UKIP,1335
E14000855,2010,Con,29425
E14000855,2010,ED,1407
E14000855,2010,LD,12748
E14000855,2010,Lab,9877
E14000855,2010,UKIP,4826
E14000856,2010,BNP,1852
E14000856,2010,Con,8766
E14000856,2010,Ind1,2472
E14000856,2010,LD,10927
E14000856,2010,Lab,18539
E14000856,2010,UKIP,1259
E14000857,2010,Con,31072
E14000857,2010,LD,12489
E14000857,2010,Lab,6980
E14000857,2010,UKIP,2751
E14000858,2010,BNP,3396
E14000858,2010,Con,23147
E14000858,2010,LD,8639
E14000858,2010,Lab,15636
E14000858,2010,UKIP,1134
E14000859,2010,BNP,1839
E14000859,2010,Con,25916
E14000859,2010,Grn,745
E14000859,2010,LD,11106
E14000859,2010,Lab,6353
E14000859,2010,UKIP,1841
E14000860,2010,Con,25114
E14000860,2010,Grn,599
E14000860,2010,Ind1,208
E14000860,2010,LD,17631
E14000860,2010,Lab,3239
E14000860,2010,UKIP,1908
E14000861,2010,BNP,1316
E14000861,2010,Ch P,98
E14000861,2010,Con,13735
E14000861,2010,Grn,443
E14000861,2010,Ind1,334
E14000861,2010,Ind2,58
E14000861,2010,LD,11250
E14000861,2010,Lab,11799
E14000861,2010,UKIP,1238
E14000862,2010,Con,15917
E14000862,2010,ED,618
E14000862,2010,Grn,363
E14000862,2010,Ind1,2242
E14000862,2010,Ind2,65
E14000862,2010,LD,7579
E14000862,2010,Lab,9913
E14000862,2010,NSPS,325
E14000862,2010,SMA,59
E14000862,2010,UKIP,1897
E14000863,2010,BNP,747
E14000863,2010,Ch P,118
E14000863,2010,Con,17280
E14000863,2010,Grn,1245
E14000863,2010,Ind1,143
E14000863,2010,LD,7783
E14000863,2010,Lab,13379
E14000863,2010,UKIP,1878
E14000864,2010,BNP,697
E14000864,2010,Con,10902
E14000864,2010,Grn,7095
E14000864,2010,LD,13960
E14000864,2010,Lab,13650
E14000864,2010,UKIP,1145
E14000864,2010,WRP,102
E14000865,2010,Ch P,125
E14000865,2010,Con,7846
E14000865,2010,Grn,928
E14000865,2010,LD,8053
E14000865,2010,Lab,15022
E14000865,2010,UKIP,1138
E14000866,2010,BNP,1944
E14000866,2010,Con,8508
E14000866,2010,LD,5849
E14000866,2010,Lab,16646
E14000866,2010,UKIP,1338
E14000867,2010,BNP,1140
E14000867,2010,Con,13437
E14000867,2010,Grn,630
E14000867,2010,LD,9406
E14000867,2010,Lab,15209
E14000867,2010,UKIP,967
E14000868,2010,BNP,2797
E14000868,2010,Con,18536
E14000868,2010,LD,6846
E14000868,2010,Lab,16467
E14000869,2010,BNP,2132
E14000869,2010,Con,24625
E14000869,2010,ED,520
E14000869,2010,Grn,371
E14000869,2010,ISQM,393
E14000869,2010,LD,6996
E14000869,2010,Lab,8768
E14000869,2010,MRLP,155
E14000869,2010,UKIP,1532
E14000870,2010,BNP,2546
E14000870,2010,Ch P,212
E14000870,2010,Con,11773
E14000870,2010,LD,14083
E14000870,2010,Lab,14186
E14000870,2010,UKIP,1720
E14000871,2010,BNP,3049
E14000871,2010,Con,10151
E14000871,2010,LD,8193
E14000871,2010,Lab,19503
E14000871,2010,Respect,627
E14000871,2010,UKIP,1387
E14000872,2010,BNP,1241
E14000872,2010,Con,29200
E14000872,2010,ED,199
E14000872,2010,Grn,511
E14000872,2010,LD,12000
E14000872,2010,Lab,4400
E14000872,2010,UKIP,1360
E14000873,2010,Con,9727
E14000873,2010,EPA,73
E14000873,2010,Grn,1238
E14000873,2010,LD,17357
E14000873,2010,Lab,21938
E14000873,2010,SEP,116
E14000873,2010,UKIP,1202
E14000874,2010,APP,143
E14000874,2010,Con,23906
E14000874,2010,Grn,1184
E14000874,2010,LD,23730
E14000874,2010,Lab,5999
E14000874,2010,UKIP,1518
E14000875,2010,BNP,2894
E14000875,2010,Ch P,141
E14000875,2010,Con,17512
E14000875,2010,LD,9095
E14000875,2010,Lab,13927
E14000875,2010,UKIP,1476
E14000876,2010,BNP,2207
E14000876,2010,Con,14516
E14000876,2010,ED,492
E14000876,2010,LD,9800
E14000876,2010,Lab,17565
E14000876,2010,UKIP,1936
E14000877,2010,BNP,1093
E14000877,2010,Con,24071
E14000877,2010,LD,12830
E14000877,2010,Lab,5834
E14000877,2010,UKIP,1259
E14000878,2010,Con,18133
E14000878,2010,ED,770
E14000878,2010,Grn,523
E14000878,2010,Ind1,406
E14000878,2010,LD,8816
E14000878,2010,Lab,13272
E14000878,2010,UKIP,3007
E14000879,2010,BNP,1438
E14000879,2010,Con,13845
E14000879,2010,Grn,398
E14000879,2010,LD,7016
E14000879,2010,Lab,15433
E14000879,2010,Soc Lab,208
E14000879,2010,UKIP,3188
E14000880,2010,Con,15050
E14000880,2010,Grn,904
E14000880,2010,Ind1,233
E14000880,2010,LD,10829
E14000880,2010,Lab,13901
E14000880,2010,Soc Lab,123
E14000880,2010,UKIP,2854
E14000881,2010,BNP,1188
E14000881,2010,Con,22532
E14000881,2010,Ind1,177
E14000881,2010,LD,14991
E14000881,2010,Lab,6041
E14000881,2010,UKIP,2507
E14000882,2010,Con,12649
E14000882,2010,ED,470
E14000882,2010,Grn,449
E14000882,2010,Ind1,293
E14000882,2010,Ind2,167
E14000882,2010,Ind3,59
E14000882,2010,LD,5209
E14000882,2010,Lab,18679
E14000882,2010,Respect,8160
E14000882,2010,UKIP,565
E14000883,2010,Con,19533
E14000883,2010,ED,1040
E14000883,2010,Grn,461
E14000883,2010,LD,8874
E14000883,2010,Lab,12244
E14000883,2010,TUSC,154
E14000883,2010,UKIP,1812
E14000884,2010,BNP,873
E14000884,2010,Con,13721
E14000884,2010,ED,400
E14000884,2010,Grn,716
E14000884,2010,JAC,117
E14000884,2010,LD,18921
E14000884,2010,Lab,5640
E14000884,2010,UKIP,876
E14000885,2010,Ch P,272
E14000885,2010,Con,7060
E14000885,2010,Ind1,108
E14000885,2010,LD,7935
E14000885,2010,Lab,15668
E14000885,2010,UKIP,1462
E14000886,2010,BNP,1549
E14000886,2010,Con,18874
E14000886,2010,LD,10224
E14000886,2010,Lab,17215
E14000886,2010,UKIP,1221
E14000887,2010,BNP,459
E14000887,2010,Con,21223
E14000887,2010,Grn,591
E14000887,2010,LD,6907
E14000887,2010,Lab,11170
E14000887,2010,UKIP,435
E14000888,2010,BNP,2160
E14000888,2010,Con,30257
E14000888,2010,ED,2219
E14000888,2010,LD,7919
E14000888,2010,Lab,7577
E14000888,2010,UKIP,2211
E14000889,2010,Con,21269
E14000889,2010,Grn,1069
E14000889,2010,Ind1,111
E14000889,2010,Ind2,57
E14000889,2010,LD,13664
E14000889,2010,Lab,12729
E14000889,2010,UKIP,1086
E14000890,2010,CSP,852
E14000890,2010,Con,20523
E14000890,2010,Grn,582
E14000890,2010,LD,9546
E14000890,2010,Lab,14519
E14000890,2010,UKIP,1508
E14000891,2010,BNP,1475
E14000891,2010,Con,5790
E14000891,2010,LD,18955
E14000891,2010,Lab,13741
E14000891,2010,TUSC,127
E14000891,2010,UKIP,1875
E14000892,2010,BNP,1394
E14000892,2010,Ch P,101
E14000892,2010,Con,19138
E14000892,2010,ED,255
E14000892,2010,Grn,393
E14000892,2010,Ind1,100
E14000892,2010,LD,7750
E14000892,2010,Lab,13317
E14000892,2010,Nobody,73
E14000892,2010,UKIP,1497
E14000893,2010,BNP,1345
E14000893,2010,Con,26688
E14000893,2010,Grn,1087
E14000893,2010,LD,13097
E14000893,2010,Lab,5672
E14000893,2010,UKIP,2089
E14000894,2010,Con,26298
E14000894,2010,LD,10732
E14000894,2010,Lab,11529
E14000894,2010,ND,232
E14000894,2010,UKIP,3496
E14000895,2010,Con,33541
E14000895,2010,Grn,1516
E14000895,2010,LD,10205
E14000895,2010,Lab,8150
E14000896,2010,CPA,133
E14000896,2010,Con,29461
E14000896,2010,Grn,572
E14000896,2010,Ind1,84
E14000896,2010,LD,25370
E14000896,2010,Lab,2979
E14000896,2010,UKIP,669
E14000897,2010,Con,8305
E14000897,2010,IZB,545
E14000897,2010,Ind1,313
E14000897,2010,LD,15810
E14000897,2010,Lab,16699
E14000897,2010,NF,2236
E14000897,2010,UKIP,1999
E14000898,2010,Con,23604
E14000898,2010,ED,2182
E14000898,2010,Grn,734
E14000898,2010,LD,7800
E14000898,2010,Lab,13651
E14000899,2010,BNP,1856
E14000899,2010,Con,19509
E14000899,2010,Grn,707
E14000899,2010,Ind1,611
E14000899,2010,LD,8084
E14000899,2010,Lab,8459
E14000899,2010,UKIP,2405
E14000900,2010,BNP,2438
E14000900,2010,Con,26031
E14000900,2010,ED,603
E14000900,2010,Grn,447
E14000900,2010,Ind1,151
E14000900,2010,Ind2,112
E14000900,2010,LD,5572
E14000900,2010,Lab,9077
E14000900,2010,UKIP,2050
E14000901,2010,Con,24345
E14000901,2010,LD,20189
E14000901,2010,Lab,3116
E14000901,2010,UKIP,1289
E14000902,2010,Con,19691
E14000902,2010,ED,663
E14000902,2010,Impact,243
E14000902,2010,Ind1,113
E14000902,2010,LD,8541
E14000902,2010,Lab,15198
E14000902,2010,NF,1062
E14000902,2010,UKIP,1617
E14000903,2010,BNP,3606
E14000903,2010,Con,13281
E14000903,2010,LD,8111
E14000903,2010,Lab,19147
E14000903,2010,UKIP,2613
E14000904,2010,BNP,3906
E14000904,2010,Con,6279
E14000904,2010,Ind1,2366
E14000904,2010,LD,5994
E14000904,2010,Lab,16741
E14000904,2010,UKIP,2220
E14000905,2010,BNP,1375
E14000905,2010,Con,20901
E14000905,2010,Grn,451
E14000905,2010,LD,9434
E14000905,2010,Lab,14901
E14000905,2010,UKIP,406
E14000906,2010,Ch P,198
E14000906,2010,Con,28866
E14000906,2010,Grn,740
E14000906,2010,LD,8345
E14000906,2010,Lab,9806
E14000906,2010,NF,899
E14000906,2010,UKIP,1351
E14000907,2010,Con,26915
E14000907,2010,Grn,696
E14000907,2010,Ind1,541
E14000907,2010,LD,10406
E14000907,2010,Lab,6446
E14000907,2010,UKIP,3146
E14000908,2010,Con,27470
E14000908,2010,Grn,1251
E14000908,2010,LD,11659
E14000908,2010,Lab,11128
E14000908,2010,UKIP,2179
E14000909,2010,BNP,1757
E14000909,2010,Con,28228
E14000909,2010,Ind1,588
E14000909,2010,LD,14228
E14000909,2010,Lab,7893
E14000909,2010,UKIP,2526
E14000910,2010,BNP,1050
E14000910,2010,Con,30155
E14000910,2010,Grn,735
E14000910,2010,LD,14913
E14000910,2010,Lab,5288
E14000910,2010,UKIP,2228
E14000911,2010,BNP,2632
E14000911,2010,Con,8497
E14000911,2010,ED,621
E14000911,2010,Ind1,384
E14000911,2010,LD,10930
E14000911,2010,Lab,16655
E14000911,2010,TUSC,730
E14000911,2010,UKIP,1084
E14000912,2010,BNP,765
E14000912,2010,Con,23859
E14000912,2010,Grn,506
E14000912,2010,Ind1,257
E14000912,2010,Ind2,119
E14000912,2010,LD,17893
E14000912,2010,Lab,3690
E14000912,2010,UKIP,1392
E14000913,2010,AGS,111
E14000913,2010,BNP,1445
E14000913,2010,Con,21108
E14000913,2010,Grn,734
E14000913,2010,Ind1,329
E14000913,2010,LD,11093
E14000913,2010,Lab,12978
E14000913,2010,UKIP,1484
E14000914,2010,BNP,1447
E14000914,2010,Con,12091
E14000914,2010,Grn,396
E14000914,2010,LD,6774
E14000914,2010,Lab,14640
E14000914,2010,UKIP,1686
E14000915,2010,BNP,2075
E14000915,2010,Con,9445
E14000915,2010,LD,8033
E14000915,2010,Lab,18141
E14000915,2010,ND,1049
E14000915,2010,UKIP,1479
E14000916,2010,Con,16445
E14000916,2010,LD,9656
E14000916,2010,Lab,20307
E14000916,2010,UKIP,2055
E14000917,2010,BNP,1377
E14000917,2010,Con,25562
E14000917,2010,ED,677
E14000917,2010,LD,9180
E14000917,2010,Lab,13297
E14000917,2010,UKIP,1635
E14000918,2010,BNP,1384
E14000918,2010,Con,28076
E14000918,2010,ED,806
E14000918,2010,Ind1,258
E14000918,2010,LD,10561
E14000918,2010,Lab,6541
E14000918,2010,UKIP,1782
E14000919,2010,BNP,903
E14000919,2010,Con,4206
E14000919,2010,Grn,1556
E14000919,2010,Ind1,40
E14000919,2010,LD,16973
E14000919,2010,Lab,17138
E14000919,2010,UKIP,652
E14000920,2010,BNP,2345
E14000920,2010,Comm,139
E14000920,2010,Con,7202
E14000920,2010,LD,9664
E14000920,2010,Lab,20169
E14000920,2010,UKIP,1889
E14000921,2010,BNP,3026
E14000921,2010,Con,4468
E14000921,2010,LD,7768
E14000921,2010,Lab,21400
E14000921,2010,TUSC,656
E14000921,2010,UKIP,1596
E14000922,2010,Ch P,250
E14000922,2010,Con,12040
E14000922,2010,ED,586
E14000922,2010,Grn,919
E14000922,2010,Ind1,429
E14000922,2010,LD,27324
E14000922,2010,Lab,8228
E14000922,2010,MRLP,164
E14000922,2010,UKIP,1195
E14000923,2010,BNP,2260
E14000923,2010,Con,7081
E14000923,2010,Grn,989
E14000923,2010,LD,11602
E14000923,2010,Lab,17409
E14000923,2010,UKIP,1530
E14000924,2010,BNP,1754
E14000924,2010,Con,19211
E14000924,2010,Ind1,219
E14000924,2010,LD,7283
E14000924,2010,Lab,18997
E14000924,2010,UKIP,1490
E14000925,2010,Con,24002
E14000925,2010,Grn,1477
E14000925,2010,LD,9890
E14000925,2010,Lab,14058
E14000926,2010,BNP,1168
E14000926,2010,Con,23313
E14000926,2010,Grn,565
E14000926,2010,Impact,88
E14000926,2010,LD,15369
E14000926,2010,Lab,10915
E14000926,2010,UKIP,1627
E14000927,2010,BNP,1305
E14000927,2010,Con,24313
E14000927,2010,Ind1,158
E14000927,2010,LD,7943
E14000927,2010,Lab,11930
E14000927,2010,MRLP,319
E14000927,2010,UKIP,2610
E14000928,2010,BNP,1403
E14000928,2010,Con,27685
E14000928,2010,Ind1,315
E14000928,2010,LD,17735
E14000928,2010,Lab,5498
E14000928,2010,UKIP,1909
E14000928,2010,VCCA,84
E14000928,2010,Youth,95
E14000929,2010,BNP,1977
E14000929,2010,Con,30719
E14000929,2010,LD,10814
E14000929,2010,LIND,3806
E14000929,2010,Lab,10051
E14000929,2010,UKIP,2163
E14000930,2010,Ch P,495
E14000930,2010,Con,16361
E14000930,2010,Grn,542
E14000930,2010,LD,6943
E14000930,2010,Lab,21884
E14000930,2010,UKIP,1517
E14000931,2010,BNP,1624
E14000931,2010,Con,23460
E14000931,2010,LD,23635
E14000931,2010,Lab,4891
E14000931,2010,SMRA,319
E14000931,2010,UKIP,1200
E14000932,2010,Con,26976
E14000932,2010,ILEU,236
E14000932,2010,LD,28793
E14000932,2010,Lab,2675
E14000932,2010,UKIP,1932
E14000933,2010,BNP,2518
E14000933,2010,Con,19624
E14000933,2010,LD,5977
E14000933,2010,Lab,13852
E14000933,2010,ND,125
E14000933,2010,UKIP,2639
E14000934,2010,Con,27995
E14000934,2010,Grn,1039
E14000934,2010,Ind1,1968
E14000934,2010,LD,20157
E14000934,2010,Lab,6024
E14000934,2010,UKIP,1873
E14000935,2010,BNP,2193
E14000935,2010,Con,22935
E14000935,2010,LD,8012
E14000935,2010,Lab,15807
E14000935,2010,Soc Lab,266
E14000935,2010,UKIP,1206
E14000936,2010,Con,22667
E14000936,2010,Grn,595
E14000936,2010,LD,9557
E14000936,2010,Lab,15224
E14000936,2010,UKIP,2034
E14000936,2010,Vote,233
E14000937,2010,CPA,489
E14000937,2010,Con,27629
E14000937,2010,Grn,766
E14000937,2010,Ind1,517
E14000937,2010,LD,21683
E14000937,2010,Lab,4380
E14000937,2010,UKIP,2138
E14000938,2010,Con,22390
E14000938,2010,Grn,826
E14000938,2010,LD,19170
E14000938,2010,Lab,3507
E14000938,2010,MK,641
E14000938,2010,UKIP,3083
E14000939,2010,BNP,1796
E14000939,2010,Con,29639
E14000939,2010,Grn,724
E14000939,2010,LD,7759
E14000939,2010,Lab,7024
E14000939,2010,UKIP,3246
E14000940,2010,BNP,2721
E14000940,2010,Con,27000
E14000940,2010,LD,11476
E14000940,2010,Lab,11392
E14000940,2010,UKIP,1988
E14000941,2010,BNP,1086
E14000941,2010,Con,27133
E14000941,2010,Grn,1000
E14000941,2010,LD,16193
E14000941,2010,Lab,7252
E14000941,2010,UKIP,2329
E14000942,2010,Con,33081
E14000942,2010,ED,735
E14000942,2010,Grn,685
E14000942,2010,LD,12603
E14000942,2010,Lab,10380
E14000942,2010,UKIP,2406
E14000943,2010,BNP,1054
E14000943,2010,Con,23396
E14000943,2010,LD,7271
E14000943,2010,Lab,17842
E14000943,2010,UKIP,1895
E14000944,2010,BNP,2382
E14000944,2010,Con,7886
E14000944,2010,FAWG,91
E14000944,2010,Grn,762
E14000944,2010,Ind1,729
E14000944,2010,Ind2,168
E14000944,2010,LD,5189
E14000944,2010,Lab,18995
E14000944,2010,ND,316
E14000945,2010,BNP,1928
E14000945,2010,Con,26834
E14000945,2010,Ind1,254
E14000945,2010,LD,8427
E14000945,2010,Lab,10244
E14000945,2010,UKIP,2753
E14000946,2010,Con,24550
E14000946,2010,LD,15861
E14000946,2010,Lab,7368
E14000946,2010,UKIP,3637
E14000947,2010,Ch P,176
E14000947,2010,Con,19687
E14000947,2010,Grn,619
E14000947,2010,Ind1,160
E14000947,2010,LD,8305
E14000947,2010,Lab,16143
E14000947,2010,UKIP,2029
E14000948,2010,Con,22043
E14000948,2010,LD,6935
E14000948,2010,Lab,14426
E14000948,2010,UKIP,2529
E14000949,2010,BNP,1703
E14000949,2010,Con,26815
E14000949,2010,LD,10166
E14000949,2010,Lab,9948
E14000949,2010,UKIP,2142
E14000950,2010,Con,27908
E14000950,2010,Grn,641
E14000950,2010,LD,12034
E14000950,2010,Lab,6193
E14000950,2010,UKIP,3084
E14000951,2010,BNP,1302
E14000951,2010,Con,30773
E14000951,2010,Ind1,846
E14000951,2010,LD,15853
E14000951,2010,Lab,6526
E14000951,2010,UKIP,1450
E14000952,2010,BNP,1774
E14000952,2010,Con,23753
E14000952,2010,Grn,830
E14000952,2010,LD,10613
E14000952,2010,Lab,9119
E14000952,2010,UKIP,3061
E14000953,2010,BNP,644
E14000953,2010,Con,33605
E14000953,2010,Grn,690
E14000953,2010,LD,17287
E14000953,2010,Lab,3419
E14000953,2010,ND,34
E14000953,2010,Pirate,94
E14000953,2010,UKIP,1486
E14000954,2010,Con,25321
E14000954,2010,Ind1,446
E14000954,2010,LD,14954
E14000954,2010,Lab,5613
E14000954,2010,UKIP,2684
E14000955,2010,Con,16134
E14000955,2010,Grn,600
E14000955,2010,LD,9256
E14000955,2010,Lab,16326
E14000955,2010,TUSC,168
E14000955,2010,UKIP,1928
E14000956,2010,Con,14588
E14000956,2010,Grn,881
E14000956,2010,Ind1,126
E14000956,2010,LD,9865
E14000956,2010,Lab,17001
E14000956,2010,UKIP,1726
E14000957,2010,BNP,1333
E14000957,2010,Con,20086
E14000957,2010,ED,546
E14000957,2010,Grn,644
E14000957,2010,Ind1,617
E14000957,2010,LD,12816
E14000957,2010,Lab,5850
E14000957,2010,UKIP,1714
E14000958,2010,Con,15683
E14000958,2010,LD,21707
E14000958,2010,Lab,4116
E14000958,2010,UKIP,2251
E14000959,2010,Best,244
E14000959,2010,CIP,167
E14000959,2010,Con,22261
E14000959,2010,IFED,102
E14000959,2010,Ind1,314
E14000959,2010,LD,12242
E14000959,2010,Lab,7789
E14000959,2010,TUSC,176
E14000959,2010,UKIP,4009
E14000960,2010,Con,21533
E14000960,2010,Grn,758
E14000960,2010,LD,19228
E14000960,2010,Lab,9288
E14000960,2010,UKIP,2028
E14000961,2010,BNP,1022
E14000961,2010,Con,18877
E14000961,2010,LD,20189
E14000961,2010,Lab,3386
E14000961,2010,MK,2007
E14000961,2010,UKIP,1757
E14000962,2010,Con,9940
E14000962,2010,LD,8992
E14000962,2010,Lab,23041
E14000962,2010,Soc Lab,483
E14000962,2010,UKIP,2100
E14000963,2010,BNP,2040
E14000963,2010,Con,8209
E14000963,2010,LD,10242
E14000963,2010,Lab,24364
E14000963,2010,UKIP,1226
E14000964,2010,Con,17900
E14000964,2010,Cor D,396
E14000964,2010,Grn,1308
E14000964,2010,LD,19619
E14000964,2010,Lab,3751
E14000964,2010,MK,387
E14000964,2010,UKIP,2560
E14000965,2010,BNP,1103
E14000965,2010,Con,22047
E14000965,2010,Grn,564
E14000965,2010,LD,8211
E14000965,2010,Lab,16587
E14000965,2010,UKIP,1727
E14000966,2010,Con,19793
E14000966,2010,LD,7338
E14000966,2010,Lab,13104
E14000966,2010,UKIP,3580
E14000967,2010,BNP,2259
E14000967,2010,Con,13445
E14000967,2010,Grn,679
E14000967,2010,LD,6965
E14000967,2010,Lab,16189
E14000967,2010,UKIP,1342
E14000968,2010,BNP,1007
E14000968,2010,Con,18491
E14000968,2010,ED,366
E14000968,2010,Ind1,80
E14000968,2010,LD,7432
E14000968,2010,Lab,14913
E14000968,2010,NCDV,327
E14000968,2010,UKIP,2004
E14000968,2010,YRDPL,31
E14000969,2010,BNP,1201
E14000969,2010,Con,9913
E14000969,2010,Grn,677
E14000969,2010,LD,9778
E14000969,2010,Lab,16697
E14000969,2010,UKIP,862
E14000970,2010,BNP,1724
E14000970,2010,Con,10247
E14000970,2010,ED,1129
E14000970,2010,Ind1,1577
E14000970,2010,LD,6342
E14000970,2010,Lab,16923
E14000970,2010,UKIP,1556
E14000971,2010,BNP,1553
E14000971,2010,Ch P,302
E14000971,2010,Con,19577
E14000971,2010,Ind1,536
E14000971,2010,LD,7600
E14000971,2010,Lab,19245
E14000971,2010,UKIP,1471
E14000972,2010,BNP,2502
E14000972,2010,CITY,303
E14000972,2010,Con,6833
E14000972,2010,Ind1,959
E14000972,2010,Ind2,295
E14000972,2010,LD,7039
E14000972,2010,Lab,12605
E14000972,2010,ND,399
E14000972,2010,TUSC,133
