id,poll_date,constituency_id,is_byelection,electorate,turnout,turnout_pc,turnout_pc_change,majority,majority_pc,majority_pc_change,winning_party,is_notional,is_gain,sitting_party,swing,swing_to,swing_from,winning_votes,winning_candidate_name,winning_candidate_id
1273104000000211,2010-05-06,S14000015,false,65471,40568,61.96,-0.47,1821,4.49,-0.47,SNP,false,false,SNP,1.76,SNP,Lab,15350,Stewart Hosie,
1115251200000207,2005-05-05,S14000013,false,,39540,62.43,,383,0.97,,SNP,false,true,,,,,,,
1273104000000212,2010-05-06,S14000016,false,63013,37126,58.92,2.83,7278,19.6,2.83,Lab,false,false,Lab,2.52,Lab,SNP,17994,Jim McGovern,
1115251200000208,2005-05-05,S14000014,false,,36936,56.09,,5379,14.56,,Lab,false,true,,,,,,,
1273104000000213,2010-05-06,S14000017,false,73769,48947,66.35,6.45,5470,11.18,6.45,Lab,false,true,LD,8.05,LD,Lab,22639,Thomas Docherty,
11377152000001,2006-01-20,W07000049,true,,34578,48.69,,1800,5.21,,LD,false,true,,,,,,,
1115251200000209,2005-05-05,S14000018,false,,42394,59.9,,11562,27.27,,Lab,false,true,,,,,,,
1273104000000214,2010-05-06,E14000641,false,68832,46252,67.2,5.1,3067,6.63,5.1,Lab,false,false,Lab,0.37,LD,Lab,20496,Roberta Blackman-Woods,
1115251200000212,2005-05-05,S14000016,false,,44364,62.1,,3274,7.38,,Lab,false,true,,,,,,,
1273104000000215,2010-05-06,E14000840,false,67548,40967,60.65,5.27,12076,29.48,5.27,Lab,false,false,Lab,8.93,C,Lab,20698,Kevan Jones,
1115251200000215,2005-05-05,E14000840,false,,37341,55.38,,16781,44.94,,Lab,true,true,,,,,23932,,
1273104000000216,2010-05-06,E14000856,false,70618,43815,62.05,4.17,7612,17.37,4.17,Lab,false,false,Lab,8.33,LD,Lab,18539,Pat Glass,
1115251200000216,2005-05-05,E14000856,false,,39509,57.87,,13443,34.03,,Lab,true,true,,,,,21312,,
1273104000000217,2010-05-06,W07000061,false,45354,28906,63.73,2.3,6367,22.03,2.3,PC,false,false,PC,7.28,C,PC,12814,Elfyn Llwyd,
1115251200000217,2005-05-05,W07000061,false,,29996,61.44,,8706,29.02,,PC,true,true,,,,,15228,,
1273104000000218,2010-05-06,E14000674,false,63489,47200,74.34,18.32,3716,7.87,18.32,C,false,true,Lab,5.02,C,Lab,17944,Angie Bray,
1115251200000218,2005-05-05,E14000674,false,,38801,56.03,,839,2.16,,Lab,true,true,,,,,12944,,
1273104000000219,2010-05-06,E14000675,false,67902,47678,70.22,10.05,9301,19.51,10.05,Lab,false,false,Lab,0.45,Lab,C,24023,Stephen Pound,
1115251200000219,2005-05-05,E14000675,false,,43659,60.16,,8126,18.61,,Lab,true,true,,,,,20483,,
1273104000000220,2010-05-06,E14000676,false,60379,42756,70.81,15.86,9291,21.73,15.86,Lab,false,false,Lab,8.3,C,Lab,22024,Virendra Sharma,
1115251200000220,2005-05-05,E14000676,false,,34283,54.95,,13140,38.33,,Lab,true,true,,,,,19634,,
1273104000000221,2010-05-06,E14000677,false,63873,34914,54.66,2.84,14982,42.91,2.84,Lab,false,false,Lab,7.74,LD,Lab,20579,Grahame Morris,
1115251200000221,2005-05-05,E14000677,false,,32322,51.82,,18874,58.39,,Lab,true,true,,,,,23043,,
1273104000000222,2010-05-06,E14000679,false,90675,50373,55.55,7.95,27826,55.24,7.95,Lab,false,false,Lab,7.71,Lab,C,35471,Stephen Timms,
1115251200000222,2005-05-05,E14000679,false,,41266,47.6,,13649,33.08,,Lab,true,true,,,,,22109,,
1273104000000223,2010-05-06,S14000019,false,76534,50946,66.57,3.03,14503,28.47,3.03,Lab,false,false,Lab,1.19,SNP,Lab,26241,Michael McCann,
1115251200000218,2005-05-05,E14000674,false,,47733,63.53,,14723,30.84,,Lab,false,true,,,,,,,
1273104000000224,2010-05-06,S14000020,false,73438,49161,66.94,2.46,12258,24.93,2.46,Lab,false,false,Lab,0.28,C,Lab,21919,Fiona O'Donnell,
1115251200000219,2005-05-05,E14000675,false,,45776,64.48,,7620,16.65,,Lab,false,true,,,,,,,
1273104000000225,2010-05-06,E14000684,false,77840,52124,66.96,3.77,3435,6.59,3.77,LD,false,true,C,4,LD,C,24658,Stephen Lloyd,
1115251200000225,2005-05-05,E14000684,false,,47822,63.19,,672,1.41,,C,true,true,,,,,20594,,
1273104000000226,2010-05-06,E14000685,false,77435,53650,69.28,4.87,3864,7.2,4.87,LD,false,false,LD,3.04,LD,C,24966,Chris Huhne,
1115251200000226,2005-05-05,E14000685,false,,47776,64.42,,534,1.12,,LD,true,true,,,,,18313,,
1273104000000227,2010-05-06,E14000686,false,65306,45414,69.54,4.43,13255,29.19,4.43,C,false,false,C,0.13,C,LD,23472,Stephen O'Brien,
1115251200000227,2005-05-05,E14000686,false,,43203,65.11,,6408,14.83,,C,true,true,,,,,20272,,
1273104000000228,2010-05-06,S14000022,false,60941,39865,65.42,4.16,9181,23.03,4.16,Lab,false,false,Lab,0.01,Lab,SNP,17314,Sheila Gilmore,
1115251200000224,2005-05-05,S14000020,false,,39709,61.25,,6202,15.62,,Lab,false,true,,,,,,,
1273104000000229,2010-05-06,S14000023,false,69204,47356,68.43,5.76,1724,3.64,5.76,Lab,false,false,Lab,0.7,LD,Lab,17740,Mark Lazarowicz,
1115251200000225,2005-05-05,E14000684,false,,42640,62.67,,2153,5.05,,Lab Co-op,false,true,,,,,,,
1273104000000230,2010-05-06,S14000024,false,59354,43801,73.8,3.79,316,0.72,3.79,Lab,false,false,Lab,0.11,LD,Lab,15215,Ian Murray,
1115251200000226,2005-05-05,E14000685,false,,42698,70,,405,0.95,,Lab,false,true,,,,,,,
1273104000000231,2010-05-06,S14000025,false,66359,45462,68.51,3.08,8447,18.58,3.08,Lab,false,false,Lab,1.05,Lab,C,19473,Alistair Darling,
1115251200000227,2005-05-05,E14000686,false,,43926,65.43,,7242,16.49,,Lab,false,true,,,,,,,
1273104000000232,2010-05-06,S14000026,false,65161,46447,71.28,2.43,3803,8.19,2.43,LD,false,false,LD,11.35,Lab,LD,16684,Michael Crockart,
1115251200000228,2005-05-05,S14000022,false,,45265,68.85,,13600,30.05,,LD,false,true,,,,,,,
1273104000000233,2010-05-06,E14000687,false,63902,40377,63.19,5.72,9613,23.81,5.72,Lab Co-op,false,false,Lab,2.26,C,Lab,21665,Andy Love,
1115251200000233,2005-05-05,E14000687,false,,36406,57.47,,10312,28.33,,Lab,true,true,,,,,20357,,
1273104000000234,2010-05-06,E14000688,false,63097,44233,70.1,8.79,4331,9.79,8.79,Lab,false,false,Lab,3.1,C,Lab,19750,Andrew Miller,
1115251200000234,2005-05-05,E14000688,false,,41986,61.31,,6713,15.99,,Lab,true,true,,,,,20449,,
1273104000000235,2010-05-06,E14000689,false,77724,55789,71.78,2.01,4521,8.1,2.01,C,false,true,Lab,9.77,C,Lab,23778,Alec Shelbrooke,
1115251200000235,2005-05-05,E14000689,false,,53187,69.77,,6078,11.43,,Lab,true,true,,,,,24416,,
1273104000000236,2010-05-06,E14000690,false,62590,41964,67.05,8.58,1663,3.96,8.58,Lab,false,false,Lab,1.82,C,Lab,17416,Clive Efford,
1115251200000236,2005-05-05,E14000690,false,,38195,58.47,,2904,7.6,,Lab,true,true,,,,,16135,,
1273104000000237,2010-05-06,E14000691,false,66258,44453,67.09,6.77,1692,3.81,6.77,C,false,false,C,0.73,C,Lab,18804,Nick de Bois,
1115251200000237,2005-05-05,E14000691,false,,39823,60.33,,937,2.35,,C,true,true,,,,,17167,,
1273104000000238,2010-05-06,E14000692,false,64138,44352,69.15,5.68,7626,17.19,5.68,C,false,false,C,7.24,C,Lab,21928,David Burrowes,
1115251200000238,2005-05-05,E14000692,false,,41433,63.47,,1127,2.72,,C,true,true,,,,,18134,,
1273104000000239,2010-05-06,E14000693,false,72198,46584,64.52,2.84,15131,32.48,2.84,C,false,false,C,1.08,LD,C,25148,Eleanor Laing,
1115251200000239,2005-05-05,E14000693,false,,43001,61.68,,13473,31.33,,C,true,true,,,,,22679,,
1273104000000240,2010-05-06,E14000694,false,78104,54955,70.36,4.15,16134,29.36,4.15,C,false,false,C,2.05,LD,C,30868,Chris Grayling,
1115251200000240,2005-05-05,E14000694,false,,48833,66.21,,16342,33.47,,C,true,true,,,,,26832,,
1273104000000241,2010-05-06,E14000695,false,69654,47642,68.4,5.79,2501,5.25,5.79,C,false,true,Lab,10.45,C,Lab,18805,Jessica Lee,
1115251200000241,2005-05-05,E14000695,false,,43309,62.61,,6782,15.66,,Lab,true,true,,,,,19369,,
1273104000000242,2010-05-06,E14000696,false,69918,42476,60.75,7.07,5703,13.43,7.07,Lab,false,false,Lab,6.34,C,Lab,19068,Teresa Pearce,
1115251200000242,2005-05-05,E14000696,false,,37805,53.68,,9870,26.11,,Lab,true,true,,,,,19890,,
1273104000000243,2010-05-06,E14000697,false,75338,54543,72.4,10.16,18593,34.09,10.16,C,false,false,C,8.97,C,LD,32134,Dominic Raab,
1115251200000239,2005-05-05,E14000693,false,,47878,62.24,,7727,16.14,,C,false,true,,,,,,,
1273104000000244,2010-05-06,E14000698,false,77157,52247,67.72,3.37,2721,5.21,3.37,Lab,false,false,Lab,6.03,C,Lab,19942,Ben Bradshaw,
1115251200000244,2005-05-05,E14000698,false,,49574,64.34,,8559,17.27,,Lab,true,true,,,,,20887,,
1273104000000245,2010-05-06,S14000028,false,81869,50777,62.02,2.44,7843,15.45,2.44,Lab,false,false,Lab,7,SNP,Lab,23207,Eric Joyce,
1115251200000242,2005-05-05,E14000696,false,,45750,59.58,,13475,29.45,,Lab,false,true,,,,,,,
1273104000000246,2010-05-06,E14000699,false,75878,54345,71.62,4.71,17092,31.45,4.71,C,false,false,C,1.73,C,LD,30037,Mark Hoban,
1115251200000244,2005-05-05,E14000698,false,,48576,66.91,,11702,24.09,,C,false,true,,,,,,,
1273104000000247,2010-05-06,E14000700,false,68858,46712,67.84,2.56,17088,36.58,2.56,C,false,false,C,1.62,C,LD,26250,Hugh Robertson,
1115251200000247,2005-05-05,E14000700,false,,42516,65.27,,8927,21,,C,true,true,,,,,21295,,
1273104000000248,2010-05-06,E14000701,false,81058,48536,59.88,12.01,4658,9.6,12.01,Lab Co-op,false,false,Lab,4.83,C,Lab,21174,Alan Keen,
1115251200000248,2005-05-05,E14000701,false,,39460,47.86,,7598,19.25,,Lab,true,true,,,,,18978,,
1273104000000249,2010-05-06,N06000007,false,67908,46803,68.92,-3.72,4,0.01,-3.72,SF,false,false,SF,,,,21304,Michelle Gildernew,
1115251200000247,2005-05-05,E14000700,false,,48793,72.64,,4582,9.39,,SF,false,true,,,,,,,
1273104000000250,2010-05-06,S14000049,false,62969,40064,63.62,1.49,9048,22.58,1.49,LD,false,false,LD,5.01,C,LD,17763,Menzies Campbell,
1115251200000248,2005-05-05,E14000701,false,,38556,62.13,,12571,32.6,,LD,false,true,,,,,,,
1273104000000251,2010-05-06,E14000702,false,69003,48301,70,7.55,6914,14.31,7.55,C,false,false,C,6.37,C,Lab,19686,Jack Lopresti,
1115251200000251,2005-05-05,E14000702,false,,41243,62.45,,653,1.58,,C,true,true,,,,,14629,,
1273104000000252,2010-05-06,E14000703,false,77198,47157,61.09,-1.7,5809,12.32,-1.7,C,false,false,C,5.81,C,Lab,21688,Mike Freer,
1115251200000252,2005-05-05,E14000703,false,,41939,62.79,,294,0.7,,C,true,true,,,,,16692,,
1273104000000253,2010-05-06,E14000704,false,78003,52800,67.69,-1.04,10122,19.17,-1.04,C,false,false,C,2.58,LD,C,26109,Damian Collins,
1115251200000253,2005-05-05,E14000704,false,,51153,68.73,,12446,24.33,,C,true,true,,,,,27587,,
1273104000000254,2010-05-06,E14000705,false,68419,48763,71.27,0.4,11064,22.69,0.4,C,false,false,C,9.19,C,Lab,22853,Mark Harper,
1115251200000251,2005-05-05,E14000702,false,,47640,70.87,,2049,4.3,,C,false,true,,,,,,,
1273104000000255,2010-05-06,N06000008,false,65843,37889,57.54,-8.79,4824,12.73,-8.79,SDLP,false,false,SDLP,0.17,SF,SDLP,16922,Mark Durkan,
1115251200000258,2005-05-05,E14000708,false,,42579,66.33,,5570,13.08,,SDLP,true,true,,,,,19747,,
1273104000000256,2010-05-06,E14000706,false,65917,43690,66.28,6.97,13185,30.18,6.97,C,false,false,C,4.15,LD,C,22826,Mark Menzies,
1115251200000256,2005-05-05,E14000706,false,,38773,59.31,,11117,28.67,,C,true,true,,,,,21053,,
1273104000000257,2010-05-06,E14000707,false,72144,49251,68.27,3.59,10559,21.44,3.59,C,false,false,C,1.8,C,LD,24266,Edward Leigh,
1115251200000257,2005-05-05,E14000707,false,,44534,64.67,,7895,17.73,,C,true,true,,,,,19524,,
1273104000000258,2010-05-06,E14000708,false,71312,42825,60.05,6.8,16877,39.41,6.8,Lab,false,false,Lab,5.74,Lab,LD,25493,Maria Eagle,
1115251200000258,2005-05-05,E14000708,false,,38730,53.26,,10814,27.92,,Lab,true,true,,,,,22433,,
1273104000000259,2010-05-06,E14000709,false,66492,38257,57.54,3.84,12549,32.8,3.84,Lab,false,false,Lab,3.94,LD,Lab,20712,Ian Mearns,
1115251200000259,2005-05-05,E14000709,false,,35021,53.7,,14245,40.68,,Lab,true,true,,,,,21510,,
1273104000000260,2010-05-06,E14000710,false,70590,48190,68.27,4.39,1859,3.86,4.39,Lab,false,false,Lab,2.89,C,Lab,19821,Vernon Coaker,
1115251200000260,2005-05-05,E14000710,false,,44994,63.88,,4335,9.63,,Lab,true,true,,,,,20982,,
1273104000000261,2010-05-06,E14000711,false,70865,46786,66.02,2,8680,18.55,2,C,false,true,Lab,9.29,C,Lab,21624,Rehman Chishti,
1115251200000261,2005-05-05,E14000711,false,,44211,64.02,,15,0.03,,Lab,true,true,,,,,18009,,
1273104000000262,2010-05-06,S14000029,false,60062,30580,50.91,7.14,10551,34.5,7.14,Lab,false,false,Lab,0.54,Lab,SNP,15908,Anas Sarwar,
1115251200000258,2005-05-05,E14000708,false,,28037,43.77,,8531,30.43,,Lab,false,true,,,,,,,
1273104000000263,2010-05-06,S14000030,false,61516,32164,52.29,4.04,11840,36.81,4.04,Lab,false,true,SNP,3.42,SNP,Lab,19797,Margaret Curran,
12168576000001,2008-07-24,W07000049,true,,26174,42.18,,365,1.39,,SNP,false,true,,,,,,,
1115251200000259,2005-05-05,E14000709,false,,30939,48.24,,13507,43.66,,Lab,false,true,,,,,,,
1273104000000264,2010-05-06,S14000031,false,51416,29613,57.59,7.21,3898,13.16,7.21,Lab,false,false,Lab,0.6,Lab,LD,13181,Ann McKechin,
1115251200000260,2005-05-05,E14000710,false,,27921,50.38,,3338,11.96,,Lab,false,true,,,,,,,
1273104000000265,2010-05-06,S14000032,false,59859,29409,49.13,3.33,15942,54.21,3.33,Lab,false,false,Lab,,,,20100,Willie Bain,
12579840000001,2009-11-12,W07000049,true,,20595,32.97,,8111,39.38,,Lab,false,true,,,,,,,
1115251200000261,2005-05-05,E14000711,false,,28418,45.8,,10134,35.66,,Speaker,false,true,,,,,,,
1273104000000266,2010-05-06,S14000033,false,60968,35582,58.36,3.32,13611,38.25,3.32,Lab,false,false,Lab,4.31,Lab,LD,19233,John Robertson,
1115251200000262,2005-05-05,S14000029,false,,34061,55.04,,10093,29.63,,Lab,false,true,,,,,,,
1273104000000267,2010-05-06,S14000034,false,65029,40094,61.66,5.83,12658,31.57,5.83,Lab,false,false,Lab,1.51,SNP,Lab,20736,Tom Harris,
1115251200000263,2005-05-05,S14000030,false,,38431,55.83,,10832,28.19,,Lab,false,true,,,,,,,
1273104000000268,2010-05-06,S14000035,false,58182,31781,54.62,4.66,14671,46.16,4.66,Lab Co-op,false,false,Lab,0.65,Lab,SNP,19863,Ian Davidson,
1115251200000264,2005-05-05,S14000031,false,,30977,49.96,,13896,44.86,,Lab Co-op,false,true,,,,,,,
1273104000000269,2010-05-06,S14000036,false,67893,40501,59.65,3.52,16448,40.61,3.52,Lab,false,false,Lab,6.04,Lab,SNP,25247,Lindsay Roy,
12259296000001,2008-11-06,W07000049,true,,36195,52.34,,6737,18.61,,Lab,false,true,,,,,,,
1115251200000265,2005-05-05,S14000032,false,,37366,56.14,,10664,28.54,,Lab,false,true,,,,,,,
1273104000000270,2010-05-06,E14000712,false,79322,50764,64,1.5,2420,4.77,1.5,C,false,true,Lab,8.86,C,Lab,20267,Richard Graham,
1115251200000270,2005-05-05,E14000712,false,,46821,62.5,,6063,12.95,,Lab,true,true,,,,,22289,,
1273104000000271,2010-05-06,S14000037,false,73420,48775,66.43,4.65,6748,13.83,4.65,LD,false,false,LD,7.61,SNP,LD,17575,Malcolm Bruce,
1115251200000267,2005-05-05,S14000034,false,,44438,61.78,,11026,24.81,,LD,false,true,,,,,,,
1273104000000272,2010-05-06,E14000713,false,72720,46939,64.55,4.04,14413,30.71,4.04,C,false,false,C,1.27,C,LD,24300,Caroline Dinenage,
1115251200000268,2005-05-05,S14000035,false,,43034,60.51,,5730,13.32,,C,false,true,,,,,,,
1273104000000273,2010-05-06,W07000046,false,61696,41671,67.54,2.11,2683,6.44,2.11,Lab,false,false,Lab,5.26,C,Lab,16016,Martin Caton,
1115251200000273,2005-05-05,W07000046,false,,39542,65.43,,6703,16.95,,Lab,true,true,,,,,16786,,
1273104000000274,2010-05-06,E14000714,false,78000,52799,67.69,4.74,14826,28.08,4.74,C,false,false,C,1.18,LD,C,26552,Nicholas Boles,
1115251200000274,2005-05-05,E14000714,false,,46344,62.96,,7308,15.77,,C,true,true,,,,,21746,,
1273104000000275,2010-05-06,E14000715,false,70195,47303,67.39,1.63,9312,19.69,1.63,C,false,false,C,9.12,C,Lab,22956,Adam Holloway,
1115251200000271,2005-05-05,S14000037,false,,45179,65.76,,654,1.45,,C,false,true,,,,,,,
1273104000000276,2010-05-06,E14000716,false,61229,32954,53.82,2.08,714,2.17,2.08,Lab,false,false,Lab,10.53,C,Lab,10777,Austin Mitchell,
1115251200000272,2005-05-05,E14000713,false,,32964,51.74,,7654,23.22,,Lab,false,true,,,,,,,
1273104000000277,2010-05-06,E14000717,false,70315,43057,61.23,1.17,4276,9.93,1.17,C,false,true,Lab,8.66,C,Lab,18571,Brandon Lewis,
1115251200000273,2005-05-05,W07000046,false,,41378,60.07,,3055,7.38,,Lab,false,true,,,,,,,
1273104000000278,2010-05-06,E14000718,false,65489,41188,62.89,9.65,10153,24.65,9.65,Lab,false,false,Lab,5.12,C,Lab,20262,Nick Raynsford,
1115251200000278,2005-05-05,E14000718,false,,35517,53.25,,11638,32.77,,Lab,true,true,,,,,18636,,
1273104000000279,2010-05-06,E14000719,false,77082,55567,72.09,5.03,7782,14,5.03,C,false,false,C,6.91,C,LD,29618,Anne Milton,
1115251200000279,2005-05-05,E14000719,false,,50893,67.05,,89,0.17,,C,true,true,,,,,22112,,
1273104000000280,2010-05-06,E14000720,false,73874,46488,62.93,13.54,14461,31.11,13.54,Lab,false,false,Lab,2.61,Lab,LD,25553,Diane Abbott,
1115251200000280,2005-05-05,E14000720,false,,30920,49.39,,8002,25.88,,Lab,true,true,,,,,15138,,
1273104000000281,2010-05-06,E14000721,false,72816,42858,58.86,7.53,14288,33.34,7.53,Lab,false,false,Lab,0.99,Lab,LD,23888,Meg Hillier,
1115251200000281,2005-05-05,E14000721,false,,30697,51.33,,9629,31.37,,Lab,true,true,,,,,16178,,
1273104000000282,2010-05-06,E14000722,false,63693,43979,69.05,5.92,2023,4.6,5.92,C,false,true,Lab,7.13,C,Lab,18115,James Morris,
1115251200000282,2005-05-05,E14000722,false,,41515,63.13,,4010,9.66,,Lab,true,true,,,,,19199,,
1273104000000283,2010-05-06,E14000723,false,70380,43555,61.89,0.86,1472,3.38,0.86,Lab,false,false,Lab,2.69,C,Lab,16278,Linda Riordan,
1115251200000283,2005-05-05,E14000723,false,,39773,61.02,,3481,8.75,,Lab,true,true,,,,,16658,,
1273104000000284,2010-05-06,E14000724,false,70403,48737,69.23,-1.21,11602,23.81,-1.21,C,false,false,C,6.64,C,LD,24486,David Davis,
1115251200000284,2005-05-05,E14000724,false,,48271,70.43,,5080,10.52,,C,true,true,,,,,22687,,
1273104000000285,2010-05-06,E14000725,false,68884,41338,60.01,6.39,15504,37.51,6.39,Lab,false,false,Lab,2.87,C,Lab,23843,Derek Twigg,
1115251200000285,2005-05-05,E14000725,false,,37129,53.62,,16060,43.25,,Lab,true,true,,,,,23436,,
1273104000000286,2010-05-06,E14000726,false,72348,47452,65.59,7.02,3549,7.48,7.02,Lab,false,false,Lab,0.48,C,Lab,20810,Andy Slaughter,
1115251200000286,2005-05-05,E14000726,false,,43541,58.57,,3673,8.44,,Lab,true,true,,,,,18463,,
1273104000000287,2010-05-06,E14000680,false,72250,51317,71.03,6.33,13497,26.3,6.33,C,false,false,C,6.61,C,LD,29137,Damian Hinds,
1115251200000287,2005-05-05,E14000680,false,,45589,64.7,,5968,13.09,,C,true,true,,,,,21441,,
1273104000000288,2010-05-06,E14000844,false,72196,52939,73.33,10.72,18597,35.13,10.72,C,false,false,C,4.52,C,LD,32075,James Arbuthnot,
1115251200000288,2005-05-05,E14000844,false,,42878,62.6,,11189,26.09,,C,true,true,,,,,22784,,
1273104000000289,2010-05-06,E14000857,false,76040,53292,70.08,4.03,18583,34.87,4.03,C,false,false,C,4.67,C,LD,31072,George Young,
1115251200000289,2005-05-05,E14000857,false,,49683,66.06,,12683,25.53,,C,true,true,,,,,25079,,
1273104000000290,2010-05-06,E14000727,false,79713,52822,66.27,10.43,42,0.08,10.43,Lab,false,false,Lab,6.65,C,Lab,17332,Glenda Jackson,
1115251200000290,2005-05-05,E14000727,false,,41675,55.84,,474,1.14,,Lab,true,true,,,,,15138,,
1273104000000291,2010-05-06,E14000728,false,77917,54945,70.52,6.45,9797,17.83,6.45,C,false,false,C,4.73,C,LD,26894,Edward Garnier,
1115251200000291,2005-05-05,E14000728,false,,48310,64.07,,4047,8.38,,C,true,true,,,,,20749,,
1273104000000292,2010-05-06,E14000729,false,67439,43878,65.06,2.71,4925,11.22,2.71,C,false,true,Lab,5.9,C,Lab,19691,Robert Halfon,
1115251200000292,2005-05-05,E14000729,false,,39721,62.35,,230,0.58,,Lab,true,true,,,,,16434,,
1273104000000293,2010-05-06,E14000730,false,75269,53134,70.59,3.92,1039,1.96,3.92,C,false,true,LD,9.09,C,LD,24305,Andrew Jones,
1115251200000293,2005-05-05,E14000730,false,,49212,66.67,,7980,16.22,,LD,true,true,,,,,25639,,
1273104000000294,2010-05-06,E14000731,false,68554,48006,70.03,8.74,3403,7.09,8.74,C,false,true,Lab,6.99,C,Lab,21435,Bob Blackman,
1115251200000294,2005-05-05,E14000731,false,,42598,61.28,,2934,6.89,,Lab,true,true,,,,,19366,,
1273104000000295,2010-05-06,E14000732,false,71510,46116,64.49,0.14,3143,6.82,0.14,Lab Co-op,false,false,Lab,5.72,C,Lab,20111,Gareth Thomas,
1115251200000295,2005-05-05,E14000732,false,,42406,64.35,,7742,18.26,,Lab,true,true,,,,,20622,,
1273104000000296,2010-05-06,E14000733,false,68923,38242,55.49,3.96,5509,14.41,3.96,Lab,false,false,Lab,12.82,C,Lab,16267,Iain Wright,
1115251200000292,2005-05-05,E14000729,false,,35436,51.52,,7478,21.1,,Lab,false,true,,,,,,,
1273104000000297,2010-05-06,E14000734,false,70743,49000,69.26,2.3,11447,23.36,2.3,C,false,false,C,0,LD,C,23001,Bernard Jenkin,
1115251200000297,2005-05-05,E14000734,false,,47602,66.96,,5583,11.73,,C,true,true,,,,,20285,,
1273104000000298,2010-05-06,E14000735,false,78000,49814,63.86,4.92,1993,4,4.92,C,false,true,Lab,3.27,C,Lab,20468,Amber Rudd,
1115251200000298,2005-05-05,E14000735,false,,45582,58.95,,1156,2.54,,Lab,true,true,,,,,18519,,
1273104000000299,2010-05-06,E14000736,false,69712,43903,62.98,2.5,12160,27.7,2.5,C,false,false,C,1.79,C,LD,22433,David Willetts,
1115251200000299,2005-05-05,E14000736,false,,41036,60.48,,6395,15.58,,C,true,true,,,,,18192,,
1273104000000300,2010-05-06,E14000737,false,70233,42637,60.71,5.41,10824,25.39,5.41,Lab,false,false,Lab,1.65,C,Lab,23377,John McDonnell,
1115251200000300,2005-05-05,E14000737,false,,36939,55.3,,10594,28.68,,Lab,true,true,,,,,20844,,
1273104000000301,2010-05-06,E14000738,false,63074,41981,66.56,5.23,6371,15.18,5.23,LD,false,false,LD,2.37,C,LD,20485,Andrew Stunell,
1115251200000301,2005-05-05,E14000738,false,,38629,61.32,,7694,19.92,,LD,true,true,,,,,19423,,
1273104000000302,2010-05-06,E14000739,false,72754,49471,68,3.71,13406,27.1,3.71,C,false,false,C,1.94,C,LD,24721,Mike Penning,
1115251200000302,2005-05-05,E14000739,false,,46281,64.29,,168,0.36,,C,true,true,,,,,18567,,
1273104000000303,2010-05-06,E14000740,false,72552,43840,60.43,6.12,9844,22.45,6.12,Lab,false,false,Lab,7.03,C,Lab,20506,Jon Trickett,
1115251200000303,2005-05-05,E14000740,false,,38421,54.3,,14026,36.51,,Lab,true,true,,,,,22542,,
1273104000000304,2010-05-06,E14000741,false,78923,46374,58.76,-0.11,106,0.23,-0.11,C,false,true,Lab,4.14,C,Lab,19635,Matthew Offord,
1115251200000304,2005-05-05,E14000741,false,,40087,58.86,,3231,8.06,,Lab,true,true,,,,,18101,,
1273104000000305,2010-05-06,E14000742,false,75005,53520,71.36,3.57,16588,30.99,3.57,C,false,false,C,1.93,C,LD,30054,John Howell,
1115251200000305,2005-05-05,E14000742,false,,49263,67.78,,13366,27.13,,C,true,true,,,,,26208,,
1273104000000306,2010-05-06,E14000743,false,71435,48381,67.73,1.63,2481,5.13,1.63,C,false,true,LD,3.76,C,LD,22366,Jesse Norman,
1115251200000306,2005-05-05,E14000743,false,,45620,66.09,,1089,2.39,,LD,true,true,,,,,19793,,
1273104000000307,2010-05-06,E14000847,false,66525,47568,71.5,2.26,9887,20.78,2.26,C,false,false,C,3.82,LD,C,24631,Bill Wiggin,
1115251200000307,2005-05-05,E14000847,false,,44623,69.25,,12688,28.43,,C,true,true,,,,,23422,,
1273104000000308,2010-05-06,E14000744,false,78459,55377,70.58,4.05,15437,27.88,4.05,C,false,false,C,1.95,LD,C,29810,Mark Prisk,
1115251200000308,2005-05-05,E14000744,false,,49149,66.53,,12756,25.95,,C,true,true,,,,,24673,,
1273104000000309,2010-05-06,E14000845,false,72200,50425,69.84,3.17,15194,30.13,3.17,C,false,false,C,1.19,C,LD,26995,Oliver Heald,
1115251200000309,2005-05-05,E14000845,false,,48157,66.67,,9510,19.75,,C,true,true,,,,,23149,,
1273104000000310,2010-05-06,E14000951,false,78248,56750,72.53,3.77,14920,26.29,3.77,C,false,false,C,4.66,C,LD,30773,David Gauke,
1115251200000310,2005-05-05,E14000951,false,,50915,68.75,,8640,16.97,,C,true,true,,,,,23927,,
1273104000000311,2010-05-06,E14000745,false,73062,47270,64.7,1.7,17605,37.24,1.7,C,false,false,C,5.59,C,Lab,26476,James Clappison,
1115251200000306,2005-05-05,E14000743,false,,42572,63,,11093,26.06,,C,false,true,,,,,,,
1273104000000312,2010-05-06,E14000746,false,61375,43483,70.85,2.21,5788,13.31,2.21,C,false,false,C,1.7,LD,C,18795,Guy Opperman,
1115251200000312,2005-05-05,E14000746,false,,41197,68.64,,4957,12.03,,C,true,true,,,,,17463,,
1273104000000313,2010-05-06,E14000747,false,80171,46125,57.53,3.66,5971,12.95,3.66,Lab,false,false,Lab,6.82,C,Lab,18499,Jim Dobbin,
1115251200000313,2005-05-05,E14000747,false,,41519,53.88,,11034,26.58,,Lab,true,true,,,,,20059,,
1273104000000314,2010-05-06,E14000748,false,71973,50337,69.94,3.84,4677,9.29,3.84,C,false,true,Lab,6.54,C,Lab,20587,Andrew Bingham,
